cik,name,reportingDate,filingDate,nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,putCall,investmentDiscretion,otherManager,Sole,Shared,None
902219,WELLINGTON MANAGEMENT GROUP LLP,20231231,20240212,WOLFSPEED INC,COM,977852102,13962098,320894,SH,,DFND,1,0,320894,0
902219,WELLINGTON MANAGEMENT GROUP LLP,20231231,20240212,WOLFSPEED INC,COM,977852102,1663605,38235,SH,,DFND,8,0,38235,0
1831577,"Jump Financial, LLC",20231231,20240207,WOLFSPEED INC,Common Stock,977852102,16621,382,SH,,SOLE,1,382,0,0
1831577,"Jump Financial, LLC",20231231,20240207,WOLFSPEED INC,Common Stock,977852102,59087,1358,SH,,SOLE,1,1358,0,0
1831577,"Jump Financial, LLC",20231231,20240207,WOLFSPEED INC,Common Stock,977852102,8702,200,SH,,SOLE,"1, 2",200,0,0
1831577,"Jump Financial, LLC",20231231,20240207,WOLFSPEED INC,Common Stock,977852102,118391,2721,SH,,SOLE,,2721,0,0
1914558,"SageView Advisory Group, LLC",20240331,20240509,WOLFSPEED INC,COM,977852102,231085,5942,SH,,SOLE,,0,0,5942
1313360,"SG Americas Securities, LLC",20240930,20241003,WOLFSPEED INC NOTE  1.87512/0,BND,977852AD4,286,7500,PRN,,SOLE,,7500,0,0
1313360,"SG Americas Securities, LLC",20240930,20241003,WOLFSPEED INC NOTE  1.750 5/0,BND,225447AD3,298,4260,PRN,,SOLE,,4260,0,0
1313360,"SG Americas Securities, LLC",20240930,20241003,WOLFSPEED INC COM,COM,977852102,570,58749,SH,,SOLE,,58749,0,0
1756111,PEAK6 Investments LLC,20231231,20240213,WOLFSPEED INC,COM,977852102,5134180,118000,SH,Call,DFND,"01, 02",118000,0,0
1756111,PEAK6 Investments LLC,20231231,20240213,WOLFSPEED INC,COM,977852102,6913739,158900,SH,Put,DFND,"01, 02",158900,0,0
1756111,PEAK6 Investments LLC,20231231,20240213,WOLFSPEED INC,COM,977852102,7204560,165584,SH,,DFND,"01, 02",165584,0,0
1736225,"ExodusPoint Capital Management, LP",20231231,20240214,WOLFSPEED INC,COM,977852102,888,20412,SH,,SOLE,,20412,0,0
1207017,LAZARD ASSET MANAGEMENT LLC,20240331,20240514,WOLFSPEED INC,Common Stock,977852102,2070,70194,SH,,SOLE,,37622,0,32572
1207017,LAZARD ASSET MANAGEMENT LLC,20240331,20240514,WOLFSPEED INC 1,Bond 30/360P2 U,225447AD3,29687,30717000,PRN,,SOLE,,27474000,0,3243000
1475597,HRT FINANCIAL LP,20240630,20240812,WOLFSPEED INC,COM,977852102,3623,159201,SH,,DFND,,159201,0,0
1593051,Retirement Systems of Alabama,20231231,20240205,WOLFSPEED INC,COM,977852102,10327708,237364,SH,,SOLE,,0,0,0
895421,MORGAN STANLEY,20240630,20240814,WOLFSPEED INC,COM,977852102,577603,25378,SH,,DFND,17,0,0,25378
895421,MORGAN STANLEY,20240630,20240814,WOLFSPEED INC,NOTE  0.250% 2/1,977852AB8,336551,543000,PRN,,DFND,2,543000,0,0
895421,MORGAN STANLEY,20240630,20240814,WOLFSPEED INC,NOTE  0.250% 2/1,977852AB8,379318,612000,PRN,,DFND,7,0,0,612000
895421,MORGAN STANLEY,20240630,20240814,WOLFSPEED INC,NOTE  1.875%12/0,977852AD4,933945,1695000,PRN,,DFND,21,1695000,0,0
895421,MORGAN STANLEY,20240630,20240814,WOLFSPEED INC,COM,977852102,311970,13706,SH,,DFND,9,13706,0,0
895421,MORGAN STANLEY,20240630,20240814,WOLFSPEED INC,COM,977852102,1092,48,SH,,DFND,7,48,0,0
895421,MORGAN STANLEY,20240630,20240814,WOLFSPEED INC,COM,977852102,360655,15846,SH,,DFND,1,15846,0,0
895421,MORGAN STANLEY,20240630,20240814,WOLFSPEED INC,COM,977852102,9566392,420316,SH,,DFND,4,420316,0,0
895421,MORGAN STANLEY,20240630,20240814,WOLFSPEED INC,COM,977852102,48547171,2133004,SH,,DFND,2,2133004,0,0
895421,MORGAN STANLEY,20240630,20240814,WOLFSPEED INC,COM,977852102,23,1,SH,,DFND,11,1,0,0
895421,MORGAN STANLEY,20240630,20240814,WOLFSPEED INC,COM,977852102,700712,30787,SH,,DFND,19,30787,0,0
895421,MORGAN STANLEY,20240630,20240814,WOLFSPEED INC,COM,977852102,299886,13176,SH,,DFND,18,13176,0,0
895421,MORGAN STANLEY,20240630,20240814,WOLFSPEED INC,COM,977852102,5702757,250560,SH,,DFND,17,250560,0,0
895421,MORGAN STANLEY,20240630,20240814,WOLFSPEED INC,COM,977852102,58653,2577,SH,,DFND,7,0,2577,0
895421,MORGAN STANLEY,20240630,20240814,WOLFSPEED INC,COM,977852102,3074756,135094,SH,,DFND,9,0,0,135094
895421,MORGAN STANLEY,20240630,20240814,WOLFSPEED INC,NOTE  1.750% 5/0,225447AD3,1775,2000,PRN,,DFND,9,0,0,2000
895421,MORGAN STANLEY,20240630,20240814,WOLFSPEED INC,NOTE  1.750% 5/0,225447AD3,941638,1061000,PRN,,DFND,2,1061000,0,0
1368163,Zurcher Kantonalbank (Zurich Cantonalbank),20240930,20241108,WOLFSPEED INC,COM,977852102,309420,31899,SH,,SOLE,,31899,0,0
1207017,LAZARD ASSET MANAGEMENT LLC,20231231,20240214,WOLFSPEED INC,Common Stock,977852102,1,24,SH,,SOLE,,24,0,0
1207017,LAZARD ASSET MANAGEMENT LLC,20231231,20240214,WOLFSPEED INC 0,Bond 30/360P2 U,977852AB8,74904,110397000,PRN,,SOLE,,94524000,0,15873000
1207017,LAZARD ASSET MANAGEMENT LLC,20231231,20240214,WOLFSPEED INC 1,Bond 30/360P2 U,977852AD4,45224,65997000,PRN,,SOLE,,61794000,0,4203000
1277557,PRIVATE TRUST CO NA,20240630,20240723,Wolfspeed Inc Com,Com,977852102,2572,113,SH,,DFND,0,113,0,0
1724269,"LAKE STREET ADVISORS GROUP, LLC",20240630,20240805,WOLFSPEED INC,NOTE 1.875%12/0,977852AD4,21489,39000,PRN,,SOLE,,0,0,39000
1900099,"Washington Trust Advisors, Inc.",20231231,20240118,WOLFSPEED INC,COM,977852102,10145,233,SH,,OTR,Morgan Stanley,0,0,233
1166588,BNP PARIBAS FINANCIAL MARKETS,20240331,20240501,Wolfspeed Inc,Bond,225447AD3,72112,75000,PRN,,DFND,0,0,1585,0
1166588,BNP PARIBAS FINANCIAL MARKETS,20240331,20240501,Wolfspeed Inc,Bond,977852AB8,2552812,4375000,PRN,,DFND,0,0,34388,0
1166588,BNP PARIBAS FINANCIAL MARKETS,20240331,20240501,Wolfspeed Inc,Bond,977852AD4,51903,93000,PRN,,DFND,0,0,782,0
1527641,"MATHER GROUP, LLC.",20240930,20241007,WOLFSPEED INC,COM,977852102,1028,106,SH,,SOLE,,0,0,106
1900923,READYSTATE ASSET MANAGEMENT LP,20240630,20240814,WOLFSPEED INC,NOTE  1.875%12/0,977852AD4,47538000,85500000,PRN,,SOLE,,85500000,0,0
1939970,Capital Group Investment Management Pte. Ltd.,20240930,20241113,WOLFSPEED INC,COM,977852102,121231,12498,SH,,DFND,"1, 2",0,0,12498
1692234,"Russell Investments Group, Ltd.",20240630,20240808,Wolfspeed  Inc,Sovereign/Corporate,225447AD3,288267,319000,PRN,,DFND,27,319000,0,0
1692234,"Russell Investments Group, Ltd.",20240630,20240808,Wolfspeed  Inc,Common Stock,977852102,208468,9159,SH,,DFND,,0,0,9159
1692234,"Russell Investments Group, Ltd.",20240630,20240808,WOLFSPEED INC COM,Common Stock,977852102,1912,84,SH,,DFND,,84,0,0
1831577,"Jump Financial, LLC",20240331,20240513,WOLFSPEED INC,Common Stock,977852102,890900,30200,SH,,SOLE,"3,4",30200,0,0
1019754,Smithfield Trust Co,20231231,20240207,WOLFSPEED INC,COM,977852102,4,100,SH,,SOLE,,100,0,0
1569356,NINE MASTS CAPITAL Ltd,20240630,20240808,WOLFSPEED INC,NOTE 0.250% 2/1,977852AB8,7431250,12500,PRN,,SOLE,,12500,0,0
928047,"MANUFACTURERS LIFE INSURANCE COMPANY, THE",20240331,20240514,WOLFSPEED INC,COM,977852102,3994418,135404,SH,,DFND,"1,2,4,5",135404,0,0
1690370,OneDigital Investment Advisors LLC,20231231,20240213,WOLFSPEED INC,COM,977852102,232724,5349,SH,,SOLE,0,0,0,5349
1569356,NINE MASTS CAPITAL Ltd,20240331,20240508,WOLFSPEED INC,NOTE 0.250% 2/1,977852AB8,5885000,10000,PRN,,SOLE,,10000,0,0
1364742,BlackRock Inc.,20231231,20240213,WOLFSPEED INC,NOTE 1.750% 5/0,225447AD3,4693325,4126000,PRN,,SOLE,21,4126000,0,0
1364742,BlackRock Inc.,20231231,20240213,WOLFSPEED INC,COM,977852102,10493089,241165,SH,,SOLE,2,148481,0,92684
1364742,BlackRock Inc.,20231231,20240213,WOLFSPEED INC,COM,977852102,88456,2033,SH,,SOLE,4,1727,0,306
1364742,BlackRock Inc.,20231231,20240213,WOLFSPEED INC,COM,977852102,1057815,24312,SH,,SOLE,7,23038,0,1274
1364742,BlackRock Inc.,20231231,20240213,WOLFSPEED INC,COM,977852102,179740,4131,SH,,SOLE,13,4131,0,0
1364742,BlackRock Inc.,20231231,20240213,WOLFSPEED INC,COM,977852102,15111719,347316,SH,,SOLE,18,217235,0,130081
1364742,BlackRock Inc.,20231231,20240213,WOLFSPEED INC,COM,977852102,63421568,1457632,SH,,SOLE,19,1457632,0,0
1364742,BlackRock Inc.,20231231,20240213,WOLFSPEED INC,COM,977852102,338308785,7775426,SH,,SOLE,21,7775426,0,0
1364742,BlackRock Inc.,20231231,20240213,WOLFSPEED INC,COM,977852102,158814676,3650073,SH,,SOLE,22,3479738,0,170335
1364742,BlackRock Inc.,20231231,20240213,WOLFSPEED INC,COM,977852102,1090230,25057,SH,,SOLE,25,25057,0,0
1364742,BlackRock Inc.,20231231,20240213,WOLFSPEED INC,COM,977852102,1059469,24350,SH,,SOLE,26,24350,0,0
1364742,BlackRock Inc.,20231231,20240213,WOLFSPEED INC,COM,977852102,281379,6467,SH,,SOLE,28,1120,0,5347
1364742,BlackRock Inc.,20231231,20240213,WOLFSPEED INC,COM,977852102,12876132,295935,SH,,SOLE,30,295935,0,0
1364742,BlackRock Inc.,20231231,20240213,WOLFSPEED INC,COM,977852102,512635,11782,SH,,SOLE,31,11782,0,0
1364742,BlackRock Inc.,20231231,20240213,WOLFSPEED INC,COM,977852102,109655729,2520242,SH,,SOLE,34,2520242,0,0
1364742,BlackRock Inc.,20231231,20240213,WOLFSPEED INC,COM,977852102,37897,871,SH,,SOLE,36,871,0,0
1364742,BlackRock Inc.,20231231,20240213,WOLFSPEED INC,COM,977852102,1139831,26197,SH,,SOLE,40,26197,0,0
1364742,BlackRock Inc.,20231231,20240213,WOLFSPEED INC,COM,977852102,23017,529,SH,,OTR,43,529,0,0
1364742,BlackRock Inc.,20231231,20240213,WOLFSPEED INC,COM,977852102,4508028,103609,SH,,SOLE,43,79470,0,24139
1364742,BlackRock Inc.,20231231,20240213,WOLFSPEED INC,NOTE 0.250% 2/1,977852AB8,3586388,5325000,PRN,,SOLE,21,5325000,0,0
1364742,BlackRock Inc.,20231231,20240213,WOLFSPEED INC,NOTE 1.875%12/0,977852AD4,8467638,12425000,PRN,,SOLE,21,12425000,0,0
1393825,Hudson Bay Capital Management LP,20231231,20240214,WOLFSPEED INC,NOTE 1.875%12/0,977852AD4,6695875,10000000,PRN,,SOLE,,10000000,0,0
895421,MORGAN STANLEY,20231231,20240213,WOLFSPEED INC,NOTE  1.750% 5/0,225447AD3,2272,2000,PRN,,DFND,9,0,0,2000
895421,MORGAN STANLEY,20231231,20240213,WOLFSPEED INC,COM,977852102,1495352,34368,SH,,DFND,1,34368,0,0
895421,MORGAN STANLEY,20231231,20240213,WOLFSPEED INC,COM,977852102,53325290,1225587,SH,,DFND,2,1225587,0,0
895421,MORGAN STANLEY,20231231,20240213,WOLFSPEED INC,COM,977852102,24010994,551850,SH,,DFND,4,551850,0,0
895421,MORGAN STANLEY,20231231,20240213,WOLFSPEED INC,COM,977852102,67702,1556,SH,,DFND,7,0,1556,0
895421,MORGAN STANLEY,20231231,20240213,WOLFSPEED INC,COM,977852102,68267,1569,SH,,DFND,7,1569,0,0
895421,MORGAN STANLEY,20231231,20240213,WOLFSPEED INC,COM,977852102,4487404,103135,SH,,DFND,9,0,0,103135
895421,MORGAN STANLEY,20231231,20240213,WOLFSPEED INC,COM,977852102,696607,16010,SH,,DFND,9,16010,0,0
895421,MORGAN STANLEY,20231231,20240213,WOLFSPEED INC,COM,977852102,1088359,25014,SH,,DFND,17,0,0,25014
895421,MORGAN STANLEY,20231231,20240213,WOLFSPEED INC,COM,977852102,8469694,194660,SH,,DFND,17,194660,0,0
895421,MORGAN STANLEY,20231231,20240213,WOLFSPEED INC,COM,977852102,573288,13176,SH,,DFND,18,13176,0,0
895421,MORGAN STANLEY,20231231,20240213,WOLFSPEED INC,COM,977852102,3194504,73420,SH,,DFND,19,73420,0,0
895421,MORGAN STANLEY,20231231,20240213,WOLFSPEED INC,NOTE  0.250% 2/1,977852AB8,29094,43000,PRN,,DFND,2,43000,0,0
895421,MORGAN STANLEY,20231231,20240213,WOLFSPEED INC,NOTE  0.250% 2/1,977852AB8,414079,612000,PRN,,DFND,7,0,0,612000
895421,MORGAN STANLEY,20231231,20240213,WOLFSPEED INC,NOTE  1.875%12/0,977852AD4,23915,36000,PRN,,DFND,2,36000,0,0
895421,MORGAN STANLEY,20231231,20240213,WOLFSPEED INC,NOTE  1.875%12/0,977852AD4,4590313,6910000,PRN,,DFND,7,6910000,0,0
895421,MORGAN STANLEY,20231231,20240213,WOLFSPEED INC,NOTE  1.875%12/0,977852AD4,926699,1395000,PRN,,DFND,21,1395000,0,0
1368163,Zurcher Kantonalbank (Zurich Cantonalbank),20231231,20240130,WOLFSPEED INC,COM,977852102,1214625,27916,SH,,SOLE,,27916,0,0
1368163,Zurcher Kantonalbank (Zurich Cantonalbank),20231231,20240130,WOLFSPEED INC,NOTE   0.250% 2/,977852AB8,169531,250000,PRN,,SOLE,,250000,0,0
1368163,Zurcher Kantonalbank (Zurich Cantonalbank),20231231,20240130,WOLFSPEED INC,NOTE   1.750% 5/,225447AD3,228393,200000,PRN,,SOLE,,200000,0,0
1166588,BNP PARIBAS FINANCIAL MARKETS,20240930,20241113,Wolfspeed Inc,Bond,225447AD3,52972,76000,PRN,,DFND,0,0,1606,0
1166588,BNP PARIBAS FINANCIAL MARKETS,20240930,20241113,Wolfspeed Inc,Bond,977852AB8,982500,2500000,PRN,,DFND,0,0,19650,0
1166588,BNP PARIBAS FINANCIAL MARKETS,20240930,20241113,Wolfspeed Inc,Bond,977852AD4,215016,578000,PRN,,DFND,0,0,4862,0
1144492,Meiji Yasuda Life Insurance Co,20231231,20240214,WOLFSPEED INC,COM,977852102,211067,4851,SH,,SOLE,,4851,0,0
1475597,HRT FINANCIAL LP,20240930,20241112,WOLFSPEED INC,COM,977852102,3809,392740,SH,,DFND,,392740,0,0
1905128,American Trust,20231231,20240221,WOLFSPEED INC,Equities,977852102,287253,6602,SH,,SOLE,,0,0,6602
1364742,BlackRock Inc.,20240630,20240813,WOLFSPEED INC,NOTE 1.750% 5/0,225447AD3,5126200,5776000,PRN,,SOLE,21,5776000,0,0
1364742,BlackRock Inc.,20240630,20240813,WOLFSPEED INC,COM,977852102,5661732,248758,SH,,SOLE,2,154335,0,94423
1364742,BlackRock Inc.,20240630,20240813,WOLFSPEED INC,COM,977852102,14726,647,SH,,SOLE,4,341,0,306
1364742,BlackRock Inc.,20240630,20240813,WOLFSPEED INC,COM,977852102,686419,30159,SH,,SOLE,7,28693,0,1466
1364742,BlackRock Inc.,20240630,20240813,WOLFSPEED INC,COM,977852102,4310380,189384,SH,,SOLE,18,189384,0,0
1364742,BlackRock Inc.,20240630,20240813,WOLFSPEED INC,COM,977852102,1020422,44834,SH,,SOLE,19,44834,0,0
1364742,BlackRock Inc.,20240630,20240813,WOLFSPEED INC,COM,977852102,194728460,8555732,SH,,SOLE,21,8555732,0,0
1364742,BlackRock Inc.,20240630,20240813,WOLFSPEED INC,COM,977852102,83248000,3657645,SH,,SOLE,22,3495883,0,161762
1364742,BlackRock Inc.,20240630,20240813,WOLFSPEED INC,COM,977852102,570297,25057,SH,,SOLE,25,25057,0,0
1364742,BlackRock Inc.,20240630,20240813,WOLFSPEED INC,COM,977852102,991699,43572,SH,,SOLE,26,43572,0,0
1364742,BlackRock Inc.,20240630,20240813,WOLFSPEED INC,COM,977852102,255231,11214,SH,,SOLE,28,1120,0,10094
1364742,BlackRock Inc.,20240630,20240813,WOLFSPEED INC,COM,977852102,4079343,179233,SH,,SOLE,30,179233,0,0
1364742,BlackRock Inc.,20240630,20240813,WOLFSPEED INC,COM,977852102,34550,1518,SH,,SOLE,31,1518,0,0
1364742,BlackRock Inc.,20240630,20240813,WOLFSPEED INC,COM,977852102,21212,932,SH,,SOLE,36,932,0,0
1364742,BlackRock Inc.,20240630,20240813,WOLFSPEED INC,COM,977852102,596244,26197,SH,,SOLE,40,26197,0,0
1364742,BlackRock Inc.,20240630,20240813,WOLFSPEED INC,COM,977852102,4842144,212748,SH,,SOLE,43,165674,0,47074
1364742,BlackRock Inc.,20240630,20240813,WOLFSPEED INC,NOTE 0.250% 2/1,977852AB8,3360150,5700000,PRN,,SOLE,21,5700000,0,0
1364742,BlackRock Inc.,20240630,20240813,WOLFSPEED INC,NOTE 1.875%12/0,977852AD4,7755325,14075000,PRN,,SOLE,21,14075000,0,0
1326389,Polar Asset Management Partners Inc.,20240331,20240515,WOLFSPEED INC,COM,977852102,7519550,254900,SH,,SOLE,,254900,0,0
1326389,Polar Asset Management Partners Inc.,20240331,20240515,WOLFSPEED INC,NOTE 1.875%12/0,977852AD4,11351006,20000000,PRN,,SOLE,,0,0,0
1595888,"JANE STREET GROUP, LLC",20231231,20240215,WOLFSPEED INC,NOTE 1.750% 5/0,225447AD3,19830134,17125000,SH,,DFND,3,17125000,0,0
1595888,"JANE STREET GROUP, LLC",20231231,20240215,WOLFSPEED INC,COM,977852102,3082684,70850,SH,,DFND,1,70850,0,0
1595888,"JANE STREET GROUP, LLC",20231231,20240215,WOLFSPEED INC,COM,977852102,4005966,92070,SH,,DFND,2,92070,0,0
1595888,"JANE STREET GROUP, LLC",20231231,20240215,WOLFSPEED INC,COM,977852102,9122698,209669,SH,,DFND,3,209669,0,0
1595888,"JANE STREET GROUP, LLC",20231231,20240215,WOLFSPEED INC,COM,977852902,11164666,256600,SH,Call,DFND,2,0,0,0
1595888,"JANE STREET GROUP, LLC",20231231,20240215,WOLFSPEED INC,COM,977852952,10725215,246500,SH,Put,DFND,2,246500,0,0
1595888,"JANE STREET GROUP, LLC",20231231,20240215,WOLFSPEED INC,NOTE 0.250% 2/1,977852AB8,1951475,2975000,SH,,DFND,1,2975000,0,0
1595888,"JANE STREET GROUP, LLC",20231231,20240215,WOLFSPEED INC,NOTE 0.250% 2/1,977852AB8,2196147,3348000,SH,,DFND,3,3348000,0,0
1595888,"JANE STREET GROUP, LLC",20231231,20240215,WOLFSPEED INC,NOTE 1.875%12/0,977852AD4,3076875,4500000,SH,,DFND,1,4500000,0,0
1595888,"JANE STREET GROUP, LLC",20231231,20240215,WOLFSPEED INC,NOTE 1.875%12/0,977852AD4,13159452,19246000,SH,,DFND,3,19246000,0,0
1279396,LINDEN ADVISORS LP,20231231,20240214,WOLFSPEED INC 1.75 05/01/2026,SDBCV,225447AD3,156302071,136757000,PRN,,SOLE,,123005000,13752000,0
1279396,LINDEN ADVISORS LP,20231231,20240214,WOLFSPEED INC 1.875 12/01/2029,SDBCV,977852AD4,4546822,6769000,PRN,,SOLE,,6329000,440000,0
1426196,"CAPSTONE INVESTMENT ADVISORS, LLC",20240331,20240501,WOLFSPEED INC,COM,977852102,16419700,556600,SH,Put,SOLE,,556600,0,0
1426196,"CAPSTONE INVESTMENT ADVISORS, LLC",20240331,20240501,WOLFSPEED INC,NOTE 1.875%12/0,977852AD4,16855500,30000000,PRN,,SOLE,,0,0,0
895421,MORGAN STANLEY,20240930,20241114,WOLFSPEED INC,COM,977852102,1160702,119660,SH,,DFND,17,0,0,119660
895421,MORGAN STANLEY,20240930,20241114,WOLFSPEED INC,NOTE  0.250% 2/1,977852AB8,213399,543000,PRN,,DFND,2,543000,0,0
895421,MORGAN STANLEY,20240930,20241114,WOLFSPEED INC,NOTE  0.250% 2/1,977852AB8,240516,612000,PRN,,DFND,7,0,0,612000
895421,MORGAN STANLEY,20240930,20241114,WOLFSPEED INC,NOTE  0.250% 2/1,977852AB8,3144,8000,PRN,,DFND,9,0,0,8000
895421,MORGAN STANLEY,20240930,20241114,WOLFSPEED INC,NOTE  1.875%12/0,977852AD4,630540,1695000,PRN,,DFND,21,1695000,0,0
895421,MORGAN STANLEY,20240930,20241114,WOLFSPEED INC,COM,977852102,125677,12956,SH,,DFND,9,12956,0,0
895421,MORGAN STANLEY,20240930,20241114,WOLFSPEED INC,COM,977852102,466,48,SH,,DFND,7,48,0,0
895421,MORGAN STANLEY,20240930,20241114,WOLFSPEED INC,COM,977852102,622769,64203,SH,,DFND,1,64203,0,0
895421,MORGAN STANLEY,20240930,20241114,WOLFSPEED INC,COM,977852102,5245120,540734,SH,,DFND,4,540734,0,0
895421,MORGAN STANLEY,20240930,20241114,WOLFSPEED INC,COM,977852102,27910256,2877346,SH,,DFND,2,2877346,0,0
895421,MORGAN STANLEY,20240930,20241114,WOLFSPEED INC,COM,977852102,10,1,SH,,DFND,11,1,0,0
895421,MORGAN STANLEY,20240930,20241114,WOLFSPEED INC,COM,977852102,679718,70074,SH,,DFND,19,70074,0,0
895421,MORGAN STANLEY,20240930,20241114,WOLFSPEED INC,COM,977852102,127807,13176,SH,,DFND,18,13176,0,0
895421,MORGAN STANLEY,20240930,20241114,WOLFSPEED INC,COM,977852102,5687610,586351,SH,,DFND,17,586351,0,0
895421,MORGAN STANLEY,20240930,20241114,WOLFSPEED INC,COM,977852102,1289817,132970,SH,,DFND,9,0,0,132970
895421,MORGAN STANLEY,20240930,20241114,WOLFSPEED INC,NOTE  1.750% 5/0,225447AD3,1394,2000,PRN,,DFND,9,0,0,2000
895421,MORGAN STANLEY,20240930,20241114,WOLFSPEED INC,NOTE  1.750% 5/0,225447AD3,739517,1061000,PRN,,DFND,2,1061000,0,0
1633366,"MV CAPITAL MANAGEMENT, INC.",20240331,20240418,WOLFSPEED INC,COM,977852102,89,3,SH,,SOLE,,0,0,3
1373442,"Mariner, LLC",20240930,20241113,WOLFSPEED INC,COM,977852102,151303,15490,SH,,SOLE,,0,0,15490
1423053,CITADEL ADVISORS LLC,20240630,20240814,WOLFSPEED INC,NOTE  1.750% 5/0,225447AD3,13941920,15500000,PRN,,DFND,,0,0,15500000
1423053,CITADEL ADVISORS LLC,20240630,20240814,WOLFSPEED INC,NOTE  0.250% 2/1,977852AB8,9606115,16268000,PRN,,DFND,,0,0,16268000
1423053,CITADEL ADVISORS LLC,20240630,20240814,WOLFSPEED INC,COM,977852102,25036,1100,SH,Call,DFND,,1100,0,0
1423053,CITADEL ADVISORS LLC,20240630,20240814,WOLFSPEED INC,COM,977852102,27792236,1221100,SH,Call,DFND,1,1221100,0,0
1423053,CITADEL ADVISORS LLC,20240630,20240814,WOLFSPEED INC,COM,977852102,2276000,100000,SH,Put,DFND,,100000,0,0
1423053,CITADEL ADVISORS LLC,20240630,20240814,WOLFSPEED INC,COM,977852102,19318688,848800,SH,Put,DFND,1,848800,0,0
1423053,CITADEL ADVISORS LLC,20240630,20240814,WOLFSPEED INC,COM,977852102,8127778,357108,SH,,DFND,1,357108,0,0
1715740,"Bogart Wealth, LLC",20240630,20240731,WOLFSPEED INC COM,Stock,977852102,1570,69,SH,,SOLE,,69,0,0
1163653,NOMURA HOLDINGS INC,20240331,20240515,WOLFSPEED INC,COM,977852102,2048716,69448,SH,,DFND,4,69448,0,0
1637541,"XPONANCE, INC.",20231231,20240131,WOLFSPEED INC,COM,977852102,651519,14974,SH,,SOLE,,14974,0,0
1483066,State of New Jersey Common Pension Fund D,20240331,20240502,WOLFSPEED INC,COM,977852102,3216621,109038,SH,,SOLE,,0,109038,0
1633366,"MV CAPITAL MANAGEMENT, INC.",20240630,20240801,WOLFSPEED INC,COM,977852102,92,4,SH,,SOLE,,0,0,4
1207017,LAZARD ASSET MANAGEMENT LLC,20240930,20241114,WOLFSPEED INC,Common Stock,977852102,0,24,SH,,SOLE,,24,0,0
1297376,"Advisors Asset Management, Inc.",20231231,20240214,WOLFSPEED INC,COM,977852102,46382,1066,SH,,SOLE,,1066,0,0
1900923,READYSTATE ASSET MANAGEMENT LP,20240331,20240513,WOLFSPEED INC,COM,977852102,8850000,300000,SH,Put,SOLE,,300000,0,0
1900923,READYSTATE ASSET MANAGEMENT LP,20240331,20240513,WOLFSPEED INC,NOTE  1.875%12/0,977852AD4,57870550,103000000,PRN,,SOLE,,103000000,0,0
1218710,BALYASNY ASSET MANAGEMENT L.P.,20231231,20240214,WOLFSPEED INC,COM,977852102,4351000,100000,SH,Call,SOLE,,100000,0,0
1218710,BALYASNY ASSET MANAGEMENT L.P.,20231231,20240214,WOLFSPEED INC,COM,977852102,21495854,494044,SH,,SOLE,,494044,0,0
1218710,BALYASNY ASSET MANAGEMENT L.P.,20231231,20240214,WOLFSPEED INC,COM,977852102,32632500,750000,SH,Put,SOLE,,750000,0,0
1218710,BALYASNY ASSET MANAGEMENT L.P.,20231231,20240214,WOLFSPEED INC,NOTE  1.875%12/0,977852AD4,30600624,45000000,PRN,,SOLE,,45000000,0,0
1831577,"Jump Financial, LLC",20240930,20241114,Wolfspeed Inc,Convertible bond,977852AD4,744000,2000000,PRN,,DFND,"1,7",2000000,0,0
1831577,"Jump Financial, LLC",20240930,20241114,Wolfspeed Inc,Convertible bond,225447AD3,697000,1000000,PRN,,DFND,"1,7",1000000,0,0
1831577,"Jump Financial, LLC",20240930,20241114,Wolfspeed Inc,Convertible bond,977852AB8,393000,1000000,PRN,,DFND,"1,7",1000000,0,0
1330387,Amundi,20240630,20240814,WOLFSPEED INC,SR GLBL COCO 29,977852AD4,1666500,3000000,PRN,,DFND,1,0,0,3000000
1330387,Amundi,20240630,20240814,Wolfspeed Inc,COM,977852102,5963762,262201,SH,,DFND,"1,12",245983,16218,0
1330387,Amundi,20240930,20241113,WOLFSPEED INC,SR GLBL COCO 29,977852AD4,1152000,3000000,PRN,,DFND,1,0,0,3000000
1368163,Zurcher Kantonalbank (Zurich Cantonalbank),20240331,20240425,WOLFSPEED INC,COM,977852102,821870,27860,SH,,SOLE,,27860,0,0
1368163,Zurcher Kantonalbank (Zurich Cantonalbank),20240331,20240425,WOLFSPEED INC,NOTE   1.750% 5/,225447AD3,192500,200000,PRN,,SOLE,,200000,0,0
1166588,BNP PARIBAS FINANCIAL MARKETS,20240630,20240813,Wolfspeed Inc,Bond,225447AD3,67450,76000,PRN,,DFND,0,0,1606,0
1166588,BNP PARIBAS FINANCIAL MARKETS,20240630,20240813,Wolfspeed Inc,Bond,977852AB8,1694812,2875000,PRN,,DFND,0,0,22598,0
1166588,BNP PARIBAS FINANCIAL MARKETS,20240630,20240813,Wolfspeed Inc,Bond,977852AD4,51243,93000,PRN,,DFND,0,0,782,0
1536186,"LANDSCAPE CAPITAL MANAGEMENT, L.L.C.",20231231,20240205,WOLFSPEED INC,COM,977852102,214417,4928,SH,,SOLE,,4928,0,0
1466153,Artisan Partners Limited Partnership,20240331,20240513,WOLFSPEED INC,COM,977852102,90651966,3072948,SH,,SOLE,,2458122,0,614826
